date,product,types,price,predicted_price,discount,festivals
2022-03-03,product4,sport,3031.97,3031.97,0.0,nan
2022-03-03,Mango Fruit,fruit,13.44,13.44,0.0,nan
2022-03-04,Durian Fruit,fruit,25.93,25.93,0.0,nan
2022-03-04,product2,"watch,sport",431.24,431.24,0.0,nan
2022-03-04,product3,"phone,sport",193.95,193.95,0.0,nan
2022-03-04,product4,sport,3031.97,3031.97,0.0,nan
2022-03-04,product5,"toy,watch",7.96,7.96,0.0,nan
2022-03-04,Mango Fruit,fruit,13.44,13.44,0.0,nan
2022-03-04,product6,toy,130.81,130.81,0.0,nan
2022-03-05,Mango Fruit,fruit,13.44,13.44,0.0,nan
2022-03-05,product6,toy,130.81,130.81,0.0,nan
2022-03-05,product5,"toy,watch",7.96,7.96,0.0,nan
2022-03-05,product4,sport,3031.97,3031.97,0.0,nan
2022-03-05,product3,"phone,sport",193.95,193.95,0.0,nan
2022-03-05,product2,"watch,sport",431.24,431.24,0.0,nan
2022-03-05,Durian Fruit,fruit,25.93,25.93,0.0,nan
2022-03-06,Durian Fruit,fruit,25.93,25.93,0.0,nan
2022-03-06,product2,"watch,sport",431.24,431.24,0.0,nan
2022-03-06,product3,"phone,sport",193.95,193.95,0.0,nan
2022-03-06,product4,sport,3031.97,3031.97,0.0,nan
2022-03-06,product5,"toy,watch",7.96,7.96,0.0,nan
2022-03-06,Mango Fruit,fruit,13.44,13.44,0.0,nan
2022-03-06,product6,toy,130.81,130.81,0.0,nan
2022-03-07,Mango Fruit,fruit,13.44,13.44,0.0,nan
2022-03-07,product5,"toy,watch",7.96,7.96,0.0,nan
2022-03-07,product4,sport,3031.97,3031.97,0.0,nan
2022-03-07,product6,toy,130.81,130.81,0.0,nan
2022-03-07,product2,"watch,sport",431.24,431.24,0.0,nan
2022-03-07,Durian Fruit,fruit,25.93,25.93,0.0,nan
2022-03-07,product3,"phone,sport",193.95,193.95,0.0,nan
2022-03-08,Mango Fruit,fruit,13.44,13.44,0.0,nan
2022-03-08,product5,"toy,watch",7.96,7.96,0.0,nan
2022-03-08,product4,sport,3031.97,3031.97,0.0,nan
2022-03-08,product6,toy,130.81,130.81,0.0,nan
2022-03-08,product2,"watch,sport",431.24,431.24,0.0,nan
2022-03-08,Durian Fruit,fruit,25.93,25.93,0.0,nan
2022-03-08,product3,"phone,sport",193.95,193.95,0.0,nan
2022-03-09,Durian Fruit,fruit,25.93,25.93,0.0,nan
2022-03-09,product2,"watch,sport",431.24,431.24,0.0,nan
2022-03-09,product3,"phone,sport",193.95,193.95,0.0,nan
2022-03-09,product4,sport,3031.97,3031.97,0.0,nan
2022-03-09,product5,"toy,watch",7.96,7.96,0.0,nan
2022-03-09,Mango Fruit,fruit,13.44,13.44,0.0,nan
2022-03-09,product6,toy,130.81,130.81,0.0,nan
2022-03-10,product5,"toy,watch",7.96,7.96,0.0,nan
2022-03-10,Mango Fruit,fruit,13.44,13.44,0.0,nan
2022-03-10,product6,toy,130.81,130.81,0.0,nan
2022-03-10,product4,sport,3031.97,3031.97,0.0,nan
2022-03-10,product2,"watch,sport",431.24,431.24,0.0,nan
2022-03-10,product3,"phone,sport",193.95,193.95,0.0,nan
2022-03-10,Durian Fruit,fruit,25.93,25.93,0.0,nan
2022-03-11,Durian Fruit,fruit,25.93,25.93,0.0,nan
2022-03-11,product2,"watch,sport",431.24,431.24,0.0,nan
2022-03-11,product3,"phone,sport",193.95,193.95,0.0,nan
2022-03-11,product4,sport,3031.97,3031.97,0.0,nan
2022-03-11,product5,"toy,watch",7.96,7.96,0.0,nan
2022-03-11,Mango Fruit,fruit,13.44,13.44,0.0,nan
2022-03-11,product6,toy,130.81,130.81,0.0,nan
2022-03-12,product6,toy,130.81,130.81,0.0,nan
2022-03-12,Mango Fruit,fruit,13.44,13.44,0.0,nan
2022-03-12,product5,"toy,watch",7.96,7.96,0.0,nan
2022-03-12,Durian Fruit,fruit,25.93,25.93,0.0,nan
2022-03-12,product3,"phone,sport",193.95,193.95,0.0,nan
2022-03-12,product2,"watch,sport",431.24,431.24,0.0,nan
2022-03-12,product4,sport,3031.97,3031.97,0.0,nan
2022-03-13,product6,toy,130.81,130.81,0.0,nan
2022-03-13,Mango Fruit,fruit,13.44,13.44,0.0,nan
2022-03-13,product5,"toy,watch",7.96,7.96,0.0,nan
2022-03-13,Durian Fruit,fruit,25.93,25.93,0.0,nan
2022-03-13,product3,"phone,sport",193.95,193.95,0.0,nan
2022-03-13,product2,"watch,sport",431.24,431.24,0.0,nan
2022-03-13,product4,sport,3031.97,3031.97,0.0,nan
2022-03-14,Durian Fruit,fruit,25.93,25.93,0.0,nan
2022-03-14,product2,"watch,sport",431.24,431.24,0.0,nan
2022-03-14,product3,"phone,sport",193.95,193.95,0.0,nan
2022-03-14,product4,sport,3031.97,3031.97,0.0,nan
2022-03-14,product5,"toy,watch",7.96,7.96,0.0,nan
2022-03-14,Mango Fruit,fruit,13.44,13.44,0.0,nan
2022-03-14,product6,toy,130.81,130.81,0.0,nan
2022-03-15,product5,"toy,watch",7.96,7.96,0.0,nan
2022-03-15,Mango Fruit,fruit,13.44,13.44,0.0,nan
2022-03-15,product6,toy,130.81,130.81,0.0,nan
2022-03-15,product4,sport,3031.97,3031.97,0.0,nan
2022-03-15,product2,"watch,sport",431.24,431.24,0.0,nan
2022-03-15,Durian Fruit,fruit,25.93,25.93,0.0,nan
2022-03-15,product3,"phone,sport",193.95,193.95,0.0,nan
2022-03-16,Durian Fruit,fruit,25.93,25.93,0.0,nan
2022-03-16,product2,"watch,sport",431.24,431.24,0.0,nan
2022-03-16,product3,"phone,sport",193.95,193.95,0.0,nan
2022-03-16,product4,sport,3031.97,3031.97,0.0,nan
2022-03-16,product5,"toy,watch",7.96,7.96,0.0,nan
2022-03-16,Mango Fruit,fruit,13.44,13.44,0.0,nan
2022-03-16,product6,toy,130.81,130.81,0.0,nan
2022-03-17,Mango Fruit,fruit,13.44,13.44,0.0,nan
2022-03-17,product5,"toy,watch",7.96,7.96,0.0,nan
2022-03-17,product4,sport,3031.97,3031.97,0.0,nan
2022-03-17,product6,toy,130.81,130.81,0.0,nan
2022-03-17,product2,"watch,sport",431.24,431.24,0.0,nan
2022-03-17,Durian Fruit,fruit,25.93,25.93,0.0,nan
2022-03-17,product3,"phone,sport",193.95,193.95,0.0,nan
2022-03-18,Mango Fruit,fruit,13.44,13.44,0.0,nan
2022-03-18,product5,"toy,watch",7.96,7.96,0.0,nan
2022-03-18,product4,sport,3031.97,3031.97,0.0,nan
2022-03-18,product6,toy,130.81,130.81,0.0,nan
2022-03-18,product2,"watch,sport",431.24,431.24,0.0,nan
2022-03-18,Durian Fruit,fruit,25.93,25.93,0.0,nan
2022-03-18,product3,"phone,sport",193.95,193.95,0.0,nan
2022-03-19,Durian Fruit,fruit,25.93,25.93,0.0,nan
2022-03-19,product2,"watch,sport",431.24,431.24,0.0,nan
2022-03-19,product3,"phone,sport",193.95,193.95,0.0,nan
2022-03-19,product4,sport,3031.97,3031.97,0.0,nan
2022-03-19,product5,"toy,watch",7.96,7.96,0.0,nan
2022-03-19,Mango Fruit,fruit,13.44,13.44,0.0,nan
2022-03-19,product6,toy,130.81,130.81,0.0,nan
2022-03-20,Mango Fruit,fruit,13.44,13.44,0.0,nan
2022-03-20,product2,"watch,sport",431.24,431.24,0.0,nan
2022-03-20,product4,sport,3031.97,3031.97,0.0,nan
2022-03-20,product6,toy,130.81,130.81,0.0,nan
2022-03-20,product5,"toy,watch",7.96,7.96,0.0,nan
2022-03-20,Durian Fruit,fruit,25.93,25.93,0.0,nan
2022-03-20,product3,"phone,sport",193.95,193.95,0.0,nan
2022-03-21,Durian Fruit,fruit,25.93,25.93,0.0,nan
2022-03-21,product2,"watch,sport",431.24,431.24,0.0,nan
2022-03-21,product3,"phone,sport",193.95,193.95,0.0,nan
2022-03-21,product4,sport,3031.97,3031.97,0.0,nan
2022-03-21,product5,"toy,watch",7.96,7.96,0.0,nan
2022-03-21,Mango Fruit,fruit,13.44,13.44,0.0,nan
2022-03-21,product6,toy,130.81,130.81,0.0,nan
2022-03-22,product3,"phone,sport",193.95,193.95,0.0,nan
2022-03-22,product2,"watch,sport",431.24,431.24,0.0,nan
2022-03-22,product6,toy,130.81,130.81,0.0,nan
2022-03-22,product4,sport,3031.97,3031.97,0.0,nan
2022-03-22,product5,"toy,watch",7.96,7.96,0.0,nan
2022-03-22,Mango Fruit,fruit,13.44,13.44,0.0,nan
2022-03-22,Durian Fruit,fruit,25.93,25.93,0.0,nan
2022-03-23,product5,"toy,watch",7.96,7.96,0.0,nan
2022-03-23,product3,"phone,sport",193.95,193.95,0.0,nan
2022-03-23,Durian Fruit,fruit,25.93,25.93,0.0,nan
2022-03-23,Mango Fruit,fruit,13.44,13.44,0.0,nan
2022-03-23,product6,toy,130.81,130.81,0.0,nan
2022-03-23,product4,sport,3031.97,3031.97,0.0,nan
2022-03-23,product2,"watch,sport",431.24,431.24,0.0,nan
2022-03-24,product4,sport,3031.97,3031.97,0.0,nan
2022-03-24,product5,"toy,watch",7.96,7.96,0.0,nan
2022-03-24,Durian Fruit,fruit,25.93,25.93,0.0,nan
2022-03-24,product6,toy,130.81,130.81,0.0,nan
2022-03-24,product2,"watch,sport",431.24,431.24,0.0,nan
2022-03-24,product3,"phone,sport",193.95,193.95,0.0,nan
2022-03-24,Mango Fruit,fruit,13.44,13.44,0.0,nan
2022-03-25,Durian Fruit,fruit,25.93,25.93,0.0,nan
2022-03-25,product2,"watch,sport",431.24,431.24,0.0,nan
2022-03-25,product3,"phone,sport",193.95,193.95,0.0,nan
2022-03-25,product4,sport,3031.97,3031.97,0.0,nan
2022-03-25,product5,"toy,watch",7.96,7.96,0.0,nan
2022-03-25,Mango Fruit,fruit,13.44,13.44,0.0,nan
2022-03-25,product6,toy,130.81,130.81,0.0,nan
2022-03-26,product4,sport,3031.97,3031.97,0.0,nan
2022-03-26,product5,"toy,watch",7.96,7.96,0.0,nan
2022-03-26,Durian Fruit,fruit,25.93,25.93,0.0,nan
2022-03-26,product6,toy,130.81,130.81,0.0,nan
2022-03-26,product2,"watch,sport",431.24,431.24,0.0,nan
2022-03-26,product3,"phone,sport",193.95,193.95,0.0,nan
2022-03-26,Mango Fruit,fruit,13.44,13.44,0.0,nan
2022-03-27,product4,sport,3031.97,3031.97,0.0,nan
2022-03-27,product5,"toy,watch",7.96,7.96,0.0,nan
2022-03-27,Durian Fruit,fruit,25.93,25.93,0.0,nan
2022-03-27,product6,toy,130.81,130.81,0.0,nan
2022-03-27,product2,"watch,sport",431.24,431.24,0.0,nan
2022-03-27,product3,"phone,sport",193.95,193.95,0.0,nan
2022-03-27,Mango Fruit,fruit,13.44,13.44,0.0,nan
2022-03-28,Mango Fruit,fruit,13.44,13.44,0.0,nan
2022-03-28,product4,sport,3031.97,3031.97,0.0,nan
2022-03-28,product5,"toy,watch",7.96,7.96,0.0,nan
2022-03-28,product2,"watch,sport",431.24,431.24,0.0,nan
2022-03-28,product6,toy,130.81,130.81,0.0,nan
2022-03-28,product3,"phone,sport",193.95,193.95,0.0,nan
2022-03-28,Durian Fruit,fruit,25.93,25.93,0.0,nan
2022-03-29,product5,"toy,watch",7.96,7.96,0.0,nan
2022-03-29,Mango Fruit,fruit,13.44,13.44,0.0,nan
2022-03-29,product2,"watch,sport",431.24,431.24,0.0,nan
2022-03-29,product6,toy,130.81,130.81,0.0,nan
2022-03-29,product4,sport,3031.97,3031.97,0.0,nan
2022-03-29,Durian Fruit,fruit,25.93,25.93,0.0,nan
2022-03-29,product3,"phone,sport",193.95,193.95,0.0,nan
2022-03-30,Durian Fruit,fruit,25.93,25.93,0.0,nan
2022-03-30,product2,"watch,sport",431.24,431.24,0.0,nan
2022-03-30,product3,"phone,sport",193.95,193.95,0.0,nan
2022-03-30,product4,sport,3031.97,3031.97,0.0,nan
2022-03-30,product5,"toy,watch",7.96,7.96,0.0,nan
2022-03-30,Mango Fruit,fruit,13.44,13.44,0.0,nan
2022-03-30,product6,toy,130.81,130.81,0.0,nan
2022-03-31,Mango Fruit,fruit,13.44,13.44,0.0,nan
2022-03-31,product5,"toy,watch",7.96,7.96,0.0,nan
2022-03-31,product3,"phone,sport",193.95,193.95,0.0,nan
2022-03-31,product4,sport,3031.97,3031.97,0.0,nan
2022-03-31,product2,"watch,sport",431.24,431.24,0.0,nan
2022-03-31,Durian Fruit,fruit,25.93,25.93,0.0,nan
2022-03-31,product6,toy,130.81,130.81,0.0,nan
2022-04-01,Durian Fruit,fruit,22.99,22.99,0.0,nan
2022-04-01,product6,toy,133.84,133.84,0.0,nan
2022-04-01,Mango Fruit,fruit,13.34,13.34,0.0,nan
2022-04-01,product4,sport,3029.03,3029.03,0.0,nan
2022-04-01,product5,"toy,watch",9.07,9.07,0.0,nan
2022-04-01,product3,"phone,sport",180.37,180.37,0.0,nan
2022-04-01,product2,"watch,sport",427.7,427.7,0.0,nan
2022-04-02,Durian Fruit,fruit,22.99,22.99,0.0,nan
2022-04-02,product2,"watch,sport",427.7,427.7,0.0,nan
2022-04-02,product3,"phone,sport",180.37,180.37,0.0,nan
2022-04-02,product4,sport,3029.03,3029.03,0.0,nan
2022-04-02,product5,"toy,watch",9.07,9.07,0.0,nan
2022-04-02,Mango Fruit,fruit,13.34,13.34,0.0,nan
2022-04-02,product6,toy,133.84,133.84,0.0,nan
2022-04-03,product4,sport,3029.03,3029.03,0.0,nan
2022-04-03,Durian Fruit,fruit,22.99,22.99,0.0,nan
2022-04-03,product2,"watch,sport",427.7,427.7,0.0,nan
2022-04-03,Mango Fruit,fruit,13.34,13.34,0.0,nan
2022-04-03,product6,toy,133.84,133.84,0.0,nan
2022-04-03,product3,"phone,sport",180.37,180.37,0.0,nan
2022-04-03,product5,"toy,watch",9.07,9.07,0.0,nan
2022-04-04,Durian Fruit,fruit,22.99,22.99,0.0,nan
2022-04-04,product2,"watch,sport",427.7,427.7,0.0,nan
2022-04-04,product3,"phone,sport",180.37,180.37,0.0,nan
2022-04-04,product4,sport,3029.03,3029.03,0.0,nan
2022-04-04,product5,"toy,watch",9.07,9.07,0.0,nan
2022-04-04,Mango Fruit,fruit,13.34,13.34,0.0,nan
2022-04-04,product6,toy,133.84,133.84,0.0,nan
2022-04-05,product3,"phone,sport",180.37,180.37,0.0,nan
2022-04-05,product5,"toy,watch",9.07,9.07,0.0,nan
2022-04-05,product4,sport,3029.03,3029.03,0.0,nan
2022-04-05,product6,toy,133.84,133.84,0.0,nan
2022-04-05,product2,"watch,sport",427.7,427.7,0.0,nan
2022-04-05,Durian Fruit,fruit,22.99,22.99,0.0,nan
2022-04-05,Mango Fruit,fruit,13.34,13.34,0.0,nan
2022-04-06,product3,"phone,sport",180.37,180.37,0.0,nan
2022-04-06,product5,"toy,watch",9.07,9.07,0.0,nan
2022-04-06,product4,sport,3029.03,3029.03,0.0,nan
2022-04-06,product6,toy,133.84,133.84,0.0,nan
2022-04-06,product2,"watch,sport",427.7,427.7,0.0,nan
2022-04-06,Durian Fruit,fruit,22.99,22.99,0.0,nan
2022-04-06,Mango Fruit,fruit,13.34,13.34,0.0,nan
2022-04-07,product4,sport,3029.03,3029.03,0.0,nan
2022-04-07,product5,"toy,watch",9.07,9.07,0.0,nan
2022-04-07,Mango Fruit,fruit,13.34,13.34,0.0,nan
2022-04-07,Durian Fruit,fruit,22.99,22.99,0.0,nan
2022-04-07,product2,"watch,sport",427.7,427.7,0.0,nan
2022-04-07,product3,"phone,sport",180.37,180.37,0.0,nan
2022-04-07,product6,toy,133.84,133.84,0.0,nan
2022-04-08,product3,"phone,sport",180.37,180.37,0.0,nan
2022-04-08,product5,"toy,watch",9.07,9.07,0.0,nan
2022-04-08,product4,sport,3029.03,3029.03,0.0,nan
2022-04-08,product6,toy,133.84,133.84,0.0,nan
2022-04-08,product2,"watch,sport",427.7,427.7,0.0,nan
2022-04-08,Durian Fruit,fruit,22.99,22.99,0.0,nan
2022-04-08,Mango Fruit,fruit,13.34,13.34,0.0,nan
2022-04-09,Durian Fruit,fruit,22.99,22.99,0.0,nan
2022-04-09,Mango Fruit,fruit,13.34,13.34,0.0,nan
2022-04-09,product3,"phone,sport",180.37,180.37,0.0,nan
2022-04-09,product2,"watch,sport",427.7,427.7,0.0,nan
2022-04-09,product5,"toy,watch",9.07,9.07,0.0,nan
2022-04-09,product4,sport,3029.03,3029.03,0.0,nan
2022-04-09,product6,toy,133.84,133.84,0.0,nan
2022-04-10,Mango Fruit,fruit,13.34,13.34,0.0,nan
2022-04-10,product5,"toy,watch",9.07,9.07,0.0,nan
2022-04-10,product3,"phone,sport",180.37,180.37,0.0,nan
2022-04-10,product4,sport,3029.03,3029.03,0.0,nan
2022-04-10,product2,"watch,sport",427.7,427.7,0.0,nan
2022-04-10,Durian Fruit,fruit,22.99,22.99,0.0,nan
2022-04-10,product6,toy,133.84,133.84,0.0,nan
2022-04-11,product6,toy,133.84,133.84,0.0,nan
2022-04-11,Durian Fruit,fruit,22.99,22.99,0.0,nan
2022-04-11,product5,"toy,watch",9.07,9.07,0.0,nan
2022-04-11,product3,"phone,sport",180.37,180.37,0.0,nan
2022-04-11,Mango Fruit,fruit,13.34,13.34,0.0,nan
2022-04-11,product2,"watch,sport",427.7,427.7,0.0,nan
2022-04-11,product4,sport,3029.03,3029.03,0.0,nan
2022-04-12,Durian Fruit,fruit,22.99,22.99,0.0,nan
2022-04-12,product2,"watch,sport",427.7,427.7,0.0,nan
2022-04-12,product3,"phone,sport",180.37,180.37,0.0,nan
2022-04-12,product4,sport,3029.03,3029.03,0.0,nan
2022-04-12,product5,"toy,watch",9.07,9.07,0.0,nan
2022-04-12,Mango Fruit,fruit,13.34,13.34,0.0,nan
2022-04-12,product6,toy,133.84,133.84,0.0,nan
2022-04-13,product3,"phone,sport",180.37,180.37,0.0,nan
2022-04-13,product5,"toy,watch",9.07,9.07,0.0,nan
2022-04-13,product6,toy,133.84,133.84,0.0,nan
2022-04-13,Durian Fruit,fruit,22.99,22.99,0.0,nan
2022-04-13,product2,"watch,sport",427.7,427.7,0.0,nan
2022-04-13,Mango Fruit,fruit,13.34,13.34,0.0,nan
2022-04-13,product4,sport,3029.03,3029.03,0.0,nan
2022-04-14,Durian Fruit,fruit,22.99,22.99,0.0,nan
2022-04-14,product2,"watch,sport",427.7,427.7,0.0,nan
2022-04-14,product3,"phone,sport",180.37,180.37,0.0,nan
2022-04-14,product4,sport,3029.03,3029.03,0.0,nan
2022-04-14,product5,"toy,watch",9.07,9.07,0.0,nan
2022-04-14,Mango Fruit,fruit,13.34,13.34,0.0,nan
2022-04-14,product6,toy,133.84,133.84,0.0,nan
2022-04-15,Mango Fruit,fruit,13.34,13.34,0.0,nan
2022-04-15,product5,"toy,watch",9.07,9.07,0.0,nan
2022-04-15,product4,sport,3029.03,3029.03,0.0,nan
2022-04-15,product6,toy,133.84,133.84,0.0,nan
2022-04-15,product2,"watch,sport",427.7,427.7,0.0,nan
2022-04-15,Durian Fruit,fruit,22.99,22.99,0.0,nan
2022-04-15,product3,"phone,sport",180.37,180.37,0.0,nan
2022-04-16,Mango Fruit,fruit,13.34,13.34,0.0,nan
2022-04-16,product5,"toy,watch",9.07,9.07,0.0,nan
2022-04-16,product4,sport,3029.03,3029.03,0.0,nan
2022-04-16,product6,toy,133.84,133.84,0.0,nan
2022-04-16,product2,"watch,sport",427.7,427.7,0.0,nan
2022-04-16,Durian Fruit,fruit,22.99,22.99,0.0,nan
2022-04-16,product3,"phone,sport",180.37,180.37,0.0,nan
2022-04-17,Durian Fruit,fruit,22.99,22.99,0.0,nan
2022-04-17,product2,"watch,sport",427.7,427.7,0.0,nan
2022-04-17,product3,"phone,sport",180.37,180.37,0.0,nan
2022-04-17,product4,sport,3029.03,3029.03,0.0,nan
2022-04-17,product5,"toy,watch",9.07,9.07,0.0,nan
2022-04-17,Mango Fruit,fruit,13.34,13.34,0.0,nan
2022-04-17,product6,toy,133.84,133.84,0.0,nan
2022-04-18,product2,"watch,sport",427.7,427.7,0.0,nan
2022-04-18,product6,toy,133.84,133.84,0.0,nan
2022-04-18,product4,sport,3029.03,3029.03,0.0,nan
2022-04-18,product5,"toy,watch",9.07,9.07,0.0,nan
2022-04-18,Mango Fruit,fruit,13.34,13.34,0.0,nan
2022-04-18,product3,"phone,sport",180.37,180.37,0.0,nan
2022-04-18,Durian Fruit,fruit,22.99,22.99,0.0,nan
2022-04-19,Durian Fruit,fruit,22.99,22.99,0.0,nan
2022-04-19,product2,"watch,sport",427.7,427.7,0.0,nan
2022-04-19,product3,"phone,sport",180.37,180.37,0.0,nan
2022-04-19,product4,sport,3029.03,3029.03,0.0,nan
2022-04-19,product5,"toy,watch",9.07,9.07,0.0,nan
2022-04-19,Mango Fruit,fruit,13.34,13.34,0.0,nan
2022-04-19,product6,toy,133.84,133.84,0.0,nan
2022-04-20,product2,"watch,sport",427.7,427.7,0.0,nan
2022-04-20,product4,sport,3029.03,3029.03,0.0,nan
2022-04-20,Mango Fruit,fruit,13.34,13.34,0.0,nan
2022-04-20,product5,"toy,watch",9.07,9.07,0.0,nan
2022-04-20,Durian Fruit,fruit,22.99,22.99,0.0,nan
2022-04-20,product3,"phone,sport",180.37,180.37,0.0,nan
2022-04-20,product6,toy,133.84,133.84,0.0,nan
2022-04-21,product2,"watch,sport",427.7,427.7,0.0,nan
2022-04-21,product4,sport,3029.03,3029.03,0.0,nan
2022-04-21,Mango Fruit,fruit,13.34,13.34,0.0,nan
2022-04-21,product5,"toy,watch",9.07,9.07,0.0,nan
2022-04-21,Durian Fruit,fruit,22.99,22.99,0.0,nan
2022-04-21,product3,"phone,sport",180.37,180.37,0.0,nan
2022-04-21,product6,toy,133.84,133.84,0.0,nan
2022-04-22,Durian Fruit,fruit,22.99,22.99,0.0,nan
2022-04-22,product2,"watch,sport",427.7,427.7,0.0,nan
2022-04-22,product3,"phone,sport",180.37,180.37,0.0,nan
2022-04-22,product4,sport,3029.03,3029.03,0.0,nan
2022-04-22,product5,"toy,watch",9.07,9.07,0.0,nan
2022-04-22,Mango Fruit,fruit,13.34,13.34,0.0,nan
2022-04-22,product6,toy,133.84,133.84,0.0,nan
2022-04-23,product4,sport,3029.03,3029.03,0.0,nan
2022-04-23,product5,"toy,watch",9.07,9.07,0.0,nan
2022-04-23,Durian Fruit,fruit,22.99,22.99,0.0,nan
2022-04-23,Mango Fruit,fruit,13.34,13.34,0.0,nan
2022-04-23,product2,"watch,sport",427.7,427.7,0.0,nan
2022-04-23,product6,toy,133.84,133.84,0.0,nan
2022-04-23,product3,"phone,sport",180.37,180.37,0.0,nan
2022-04-24,Durian Fruit,fruit,22.99,22.99,0.0,nan
2022-04-24,product2,"watch,sport",427.7,427.7,0.0,nan
2022-04-24,product3,"phone,sport",180.37,180.37,0.0,nan
2022-04-24,product4,sport,3029.03,3029.03,0.0,nan
2022-04-24,product5,"toy,watch",9.07,9.07,0.0,nan
2022-04-24,Mango Fruit,fruit,13.34,13.34,0.0,nan
2022-04-24,product6,toy,133.84,133.84,0.0,nan
2022-04-25,product3,"phone,sport",180.37,180.37,0.0,nan
2022-04-25,product5,"toy,watch",9.07,9.07,0.0,nan
2022-04-25,product4,sport,3029.03,3029.03,0.0,nan
2022-04-25,product6,toy,133.84,133.84,0.0,nan
2022-04-25,product2,"watch,sport",427.7,427.7,0.0,nan
2022-04-25,Durian Fruit,fruit,22.99,22.99,0.0,nan
2022-04-25,Mango Fruit,fruit,13.34,13.34,0.0,nan
2022-04-26,product3,"phone,sport",180.37,180.37,0.0,nan
2022-04-26,product5,"toy,watch",9.07,9.07,0.0,nan
2022-04-26,product4,sport,3029.03,3029.03,0.0,nan
2022-04-26,product6,toy,133.84,133.84,0.0,nan
2022-04-26,product2,"watch,sport",427.7,427.7,0.0,nan
2022-04-26,Durian Fruit,fruit,22.99,22.99,0.0,nan
2022-04-26,Mango Fruit,fruit,13.34,13.34,0.0,nan
2022-04-27,product4,sport,3029.03,3029.03,0.0,nan
2022-04-27,product5,"toy,watch",9.07,9.07,0.0,nan
2022-04-27,Mango Fruit,fruit,13.34,13.34,0.0,nan
2022-04-27,Durian Fruit,fruit,22.99,22.99,0.0,nan
2022-04-27,product2,"watch,sport",427.7,427.7,0.0,nan
2022-04-27,product3,"phone,sport",180.37,180.37,0.0,nan
2022-04-27,product6,toy,133.84,133.84,0.0,nan
2022-04-28,product3,"phone,sport",180.37,180.37,0.0,nan
2022-04-28,Mango Fruit,fruit,13.34,13.34,0.0,nan
2022-04-28,product6,toy,133.84,133.84,0.0,nan
2022-04-28,Durian Fruit,fruit,22.99,22.99,0.0,nan
2022-04-28,product2,"watch,sport",427.7,427.7,0.0,nan
2022-04-28,product5,"toy,watch",9.07,9.07,0.0,nan
2022-04-28,product4,sport,3029.03,3029.03,0.0,nan
2022-04-29,Durian Fruit,fruit,22.99,22.99,0.0,nan
2022-04-29,product2,"watch,sport",427.7,427.7,0.0,nan
2022-04-29,product3,"phone,sport",180.37,180.37,0.0,nan
2022-04-29,product4,sport,3029.03,3029.03,0.0,nan
2022-04-29,product5,"toy,watch",9.07,9.07,0.0,nan
2022-04-29,Mango Fruit,fruit,13.34,13.34,0.0,nan
2022-04-29,product6,toy,133.84,133.84,0.0,nan
2022-04-30,product2,"watch,sport",427.7,427.7,0.0,nan
2022-04-30,product4,sport,3029.03,3029.03,0.0,nan
2022-04-30,product5,"toy,watch",9.07,9.07,0.0,nan
2022-04-30,product6,toy,133.84,133.84,0.0,nan
2022-04-30,product3,"phone,sport",180.37,180.37,0.0,nan
2022-04-30,Durian Fruit,fruit,22.99,22.99,0.0,nan
2022-04-30,Mango Fruit,fruit,13.34,13.34,0.0,nan
2022-05-01,product6,toy,108.0,90.7,16.02,Labour Day
2022-05-01,Durian Fruit,fruit,24.24,20.2,16.68,Labour Day
2022-05-01,product5,"toy,watch",7.35,6.61,10.04,Labour Day
2022-05-01,product2,"watch,sport",461.17,388.11,15.84,Labour Day
2022-05-01,product3,"phone,sport",171.13,150.28,12.18,Labour Day
2022-05-01,product4,sport,3079.07,2507.91,18.55,Labour Day
2022-05-01,Mango Fruit,fruit,11.95,10.02,16.19,Labour Day
2022-05-02,Durian Fruit,fruit,24.24,19.63,19.03,Labour Day
2022-05-02,product2,"watch,sport",461.17,391.26,15.16,Labour Day
2022-05-02,product4,sport,3079.07,2515.0,18.32,Labour Day
2022-05-02,product6,toy,108.0,87.24,19.23,Labour Day
2022-05-02,product5,"toy,watch",7.35,6.3,14.28,Labour Day
2022-05-02,Mango Fruit,fruit,11.95,10.71,10.42,Labour Day
2022-05-02,product3,"phone,sport",171.13,144.1,15.8,Labour Day
2022-05-03,product6,toy,108.0,94.3,12.69,"Labour Day,Hari Raya Aidilfitri"
2022-05-03,Mango Fruit,fruit,11.95,8.6,28.03,"Labour Day,Hari Raya Aidilfitri"
2022-05-03,product5,"toy,watch",7.35,6.27,14.69,"Labour Day,Hari Raya Aidilfitri"
2022-05-03,product4,sport,3079.07,2681.23,12.92,"Labour Day,Hari Raya Aidilfitri"
2022-05-03,product3,"phone,sport",171.13,144.03,15.84,"Labour Day,Hari Raya Aidilfitri"
2022-05-03,product2,"watch,sport",461.17,387.97,15.87,"Labour Day,Hari Raya Aidilfitri"
2022-05-03,Durian Fruit,fruit,24.24,18.32,24.41,"Labour Day,Hari Raya Aidilfitri"
2022-05-04,Durian Fruit,fruit,24.24,17.99,25.79,"Labour Day,Hari Raya Aidilfitri"
2022-05-04,product2,"watch,sport",461.17,381.9,17.19,"Labour Day,Hari Raya Aidilfitri"
2022-05-04,product4,sport,3079.07,2580.74,16.18,"Labour Day,Hari Raya Aidilfitri"
